Timestamp,From_Bank,Send_Account,To_Bank,Receive_Account,Amount_Received,Receiving_Currency,Amount_Paid,Payment_Currency,Payment_Format,Is_Laundering
9/1/2022 0:08,10,800118A80,10,800118A80,1956137.77,US Dollar,1956137.77,US Dollar,Reinvestment,0
9/1/2022 0:06,10,800118A80,10,800118A80,4.96,US Dollar,4.96,US Dollar,Reinvestment,0
9/1/2022 0:21,10,800127800,10,800127800,4455.49,US Dollar,4455.49,US Dollar,Reinvestment,0
9/1/2022 0:25,10,800128000,10,800128000,504728.24,US Dollar,504728.24,US Dollar,Reinvestment,0
9/1/2022 0:24,10,800118D50,10,800128000,2191.47,US Dollar,2191.47,US Dollar,Cheque,0
9/1/2022 0:15,10,800118D50,10,800128000,10322.13,US Dollar,10322.13,US Dollar,Wire,0
9/1/2022 0:22,1,800128AC0,1,800128AC0,22.9,US Dollar,22.9,US Dollar,Reinvestment,0
9/1/2022 0:04,10,800113F90,10,8001294B0,72229.49,US Dollar,72229.49,US Dollar,Cheque,0
9/1/2022 0:12,1,8000F8AB0,1,8000F8AB0,1246.15,US Dollar,1246.15,US Dollar,Reinvestment,0
9/1/2022 0:13,3232,800106580,3232,800106580,765.86,US Dollar,765.86,US Dollar,Reinvestment,0
9/1/2022 0:22,10,800113BF0,10,800113BF0,4475.23,US Dollar,4475.23,US Dollar,Reinvestment,0
9/1/2022 0:10,220,800129220,220,800129220,1421.08,US Dollar,1421.08,US Dollar,Reinvestment,0
9/1/2022 0:18,10,8000F89F0,10,8001AA710,138.32,US Dollar,138.32,US Dollar,Credit Card,0
9/1/2022 0:03,1,8000F8AB0,1,8000F8AB0,17.05,US Dollar,17.05,US Dollar,Reinvestment,0
9/1/2022 0:23,220,80010C2F0,12,80012A760,24158800.08,US Dollar,24158800.08,US Dollar,Cheque,0
9/1/2022 0:13,220,80010C2F0,12,80012A760,7104381.9,US Dollar,7104381.9,US Dollar,Cash,0
9/1/2022 0:28,12,80012A760,12,80012A760,3.57,US Dollar,3.57,US Dollar,Reinvestment,0
9/1/2022 0:10,1,800128AC0,10,80012AB70,10770.88,US Dollar,10770.88,US Dollar,Cheque,0
9/1/2022 0:22,1,800128AC0,10,80012AB70,24756.1,US Dollar,24756.1,US Dollar,Credit Card,0
9/1/2022 0:12,1,800128AC0,10,80012AB70,1775.39,US Dollar,1775.39,US Dollar,Cash,0
9/1/2022 0:02,1,800128AC0,10,80012AB70,773.43,US Dollar,773.43,US Dollar,ACH,0
9/1/2022 0:27,1,800128AC0,10,80012AB70,1117.4,US Dollar,1117.4,US Dollar,Wire,0
9/1/2022 0:05,220,80012A570,220,80012A570,4.98,US Dollar,4.98,US Dollar,Reinvestment,0
9/1/2022 0:05,1,800131650,1,800131650,349944.06,US Dollar,349944.06,US Dollar,Reinvestment,0
9/1/2022 0:27,220,8001316A0,220,8001316A0,19.83,US Dollar,19.83,US Dollar,Reinvestment,0
9/1/2022 0:11,12,800132EC0,12,800132EC0,7.96,US Dollar,7.96,US Dollar,Reinvestment,0
9/1/2022 0:01,12,800132080,12,800132080,305086.45,US Dollar,305086.45,US Dollar,Reinvestment,0
9/1/2022 0:14,12,800132990,12,800132990,11591.6,US Dollar,11591.6,US Dollar,Reinvestment,0
9/1/2022 0:07,12,800043C00,12,800132080,8612.46,US Dollar,8612.46,US Dollar,Cheque,0
9/1/2022 0:14,12,800043C00,12,800132080,4557.73,US Dollar,4557.73,US Dollar,Cash,0
9/1/2022 0:09,1,800134D30,1,800134D30,169103.95,US Dollar,169103.95,US Dollar,Reinvestment,0
9/1/2022 0:05,220,800135370,220,800135370,33878.54,US Dollar,33878.54,US Dollar,Reinvestment,0
9/1/2022 0:22,220,800135370,220,800135370,3.65,US Dollar,3.65,US Dollar,Reinvestment,0
9/1/2022 0:15,220,8001357A0,220,8001357A0,696724.12,US Dollar,696724.12,US Dollar,Reinvestment,0
9/1/2022 0:08,220,80011D000,220,8001357F0,43291.48,US Dollar,43291.48,US Dollar,Cheque,0
9/1/2022 0:19,220,8001357F0,220,8001357F0,7.74,US Dollar,7.74,US Dollar,Reinvestment,0
9/1/2022 0:03,12,8.00E+35,12,8.00E+35,7.2,US Dollar,7.2,US Dollar,Reinvestment,0
9/1/2022 0:00,1,8001364A0,1,8001364A0,10.3,US Dollar,10.3,US Dollar,Reinvestment,0
9/1/2022 0:16,10,800137EF0,10,800137EF0,20.16,US Dollar,20.16,US Dollar,Reinvestment,0
9/1/2022 0:05,10,800137A80,10,800137A80,6089.46,US Dollar,6089.46,US Dollar,Reinvestment,0
9/1/2022 0:21,12,800137450,12,800137450,15.52,US Dollar,15.52,US Dollar,Reinvestment,0
9/1/2022 0:22,220,8.00E+06,220,8.00E+06,18.2,US Dollar,18.2,US Dollar,Reinvestment,0
9/1/2022 0:12,1,800139380,1,800139380,538664.08,US Dollar,538664.08,US Dollar,Reinvestment,0
9/1/2022 0:00,1,800139380,1,800139380,18.51,US Dollar,18.51,US Dollar,Reinvestment,0
9/1/2022 0:06,3246,80013C320,3246,80013C320,79.96,US Dollar,79.96,US Dollar,Reinvestment,0
9/1/2022 0:24,12,80013C0F0,12,80013C0F0,4.84,US Dollar,4.84,US Dollar,Reinvestment,0
9/1/2022 0:24,1,8001142C0,220,800102D10,87560.09,US Dollar,87560.09,US Dollar,Cheque,0
9/1/2022 0:15,1,8001142C0,220,800102D10,14473.03,US Dollar,14473.03,US Dollar,Credit Card,0
9/1/2022 0:12,1,8001142C0,220,800102D10,22116.57,US Dollar,22116.57,US Dollar,Cash,0
9/1/2022 0:04,1,8001142C0,220,800102D10,25159.4,US Dollar,25159.4,US Dollar,ACH,0
9/1/2022 0:14,220,800102D10,220,800102D10,21.84,US Dollar,21.84,US Dollar,Reinvestment,0
9/1/2022 0:05,220,80013D570,220,80013D570,203011.23,US Dollar,203011.23,US Dollar,Reinvestment,0
9/1/2022 0:16,220,8.00E+154,220,8.00E+154,383708.11,US Dollar,383708.11,US Dollar,Reinvestment,0
9/1/2022 0:07,1,80005C050,220,8.00E+154,4821.72,US Dollar,4821.72,US Dollar,Cheque,0
9/1/2022 0:28,1,80005C050,220,8.00E+154,3256.52,US Dollar,3256.52,US Dollar,Credit Card,0
9/1/2022 0:27,12,800043C00,1,8.00E+06,19722.05,US Dollar,19722.05,US Dollar,Cheque,0
9/1/2022 0:18,12,800043C00,1,8.00E+06,543.08,US Dollar,543.08,US Dollar,Cash,0
9/1/2022 0:16,70,100428660,220,800132390,15509630.09,US Dollar,15509630.09,US Dollar,Cheque,0
9/1/2022 0:01,70,100428660,220,800132390,18722.79,US Dollar,18722.79,US Dollar,Credit Card,0
9/1/2022 0:03,70,100428660,220,800132390,19780972.52,US Dollar,19780972.52,US Dollar,Cash,0
9/1/2022 0:00,220,800132390,220,800132390,19.23,US Dollar,19.23,US Dollar,Reinvestment,0
9/1/2022 0:26,10,800144AE0,10,800144AE0,171777.74,US Dollar,171777.74,US Dollar,Reinvestment,0
9/1/2022 0:05,1,800143B00,1,800143B00,2327827.61,US Dollar,2327827.61,US Dollar,Reinvestment,0
9/1/2022 0:02,1,8001448A0,1,8001448A0,8.09,US Dollar,8.09,US Dollar,Reinvestment,0
9/1/2022 0:24,10,8001074F0,12,800145390,10941283.39,US Dollar,10941283.39,US Dollar,Cheque,0
9/1/2022 0:17,10,8001074F0,12,800145390,5513602.04,US Dollar,5513602.04,US Dollar,Cash,0
9/1/2022 0:29,10,8001074F0,12,800145390,2404240.77,US Dollar,2404240.77,US Dollar,ACH,0
9/1/2022 0:23,10,8001074F0,12,800145390,2055890.5,US Dollar,2055890.5,US Dollar,Wire,0
9/1/2022 0:03,12,800145390,12,800145390,21.08,US Dollar,21.08,US Dollar,Reinvestment,0
9/1/2022 0:07,1,8000EBF70,12,8.00E+06,2781.93,US Dollar,2781.93,US Dollar,Cheque,0
9/1/2022 0:22,1,8000EBF70,12,8.00E+06,7370.59,US Dollar,7370.59,US Dollar,Cash,0
9/1/2022 0:27,12,8.00E+06,12,8.00E+06,20.31,US Dollar,20.31,US Dollar,Reinvestment,0
9/1/2022 0:23,1,8001488C0,1,8001488C0,129628.74,US Dollar,129628.74,US Dollar,Reinvestment,0
9/1/2022 0:06,1,800107BD0,1,8001488C0,40074.51,US Dollar,40074.51,US Dollar,Cheque,0
9/1/2022 0:29,1,800107BD0,1,8001488C0,449.68,US Dollar,449.68,US Dollar,ACH,0
9/1/2022 0:14,1,800148D00,1,800148D00,3.74,US Dollar,3.74,US Dollar,Reinvestment,0
9/1/2022 0:00,1,8.00E+06,1,8.00E+06,19227.79,US Dollar,19227.79,US Dollar,Reinvestment,0
9/1/2022 0:13,1,800149630,1,800149630,164722.64,US Dollar,164722.64,US Dollar,Reinvestment,0
9/1/2022 0:19,1,800149630,1,800149630,3.52,US Dollar,3.52,US Dollar,Reinvestment,0
9/1/2022 0:20,12,800149FB0,12,800149FB0,411423.16,US Dollar,411423.16,US Dollar,Reinvestment,0
9/1/2022 0:11,10,80014B530,10,80014B530,72055.51,US Dollar,72055.51,US Dollar,Reinvestment,0
9/1/2022 0:24,10,80014B530,10,80014B530,11.68,US Dollar,11.68,US Dollar,Reinvestment,0
9/1/2022 0:18,3241,80014B200,220,80014BCF0,0.01,US Dollar,0.01,US Dollar,Cheque,0
9/1/2022 0:06,10,80014BB10,10,80014BB10,2352,US Dollar,2352,US Dollar,Reinvestment,0
9/1/2022 0:29,3211,80014BC00,1,80014BA70,146.08,US Dollar,146.08,US Dollar,Cheque,0
9/1/2022 0:17,1,80014BA70,1,80014BA70,3.36,US Dollar,3.36,US Dollar,Reinvestment,0
9/1/2022 0:21,10,8.00E+14,10,8.00E+14,22.12,US Dollar,22.12,US Dollar,Reinvestment,0
9/1/2022 0:21,10,80014F470,1,80014F510,567647250.7,US Dollar,567647250.7,US Dollar,ACH,0
9/1/2022 0:09,1,80014FAA0,1,80014FAA0,5231.67,US Dollar,5231.67,US Dollar,Reinvestment,0
9/1/2022 0:25,10,80014F470,10,80014F470,16.81,US Dollar,16.81,US Dollar,Reinvestment,0
9/1/2022 0:08,1,80014F510,2952,801A199F0,188.12,US Dollar,188.12,US Dollar,Credit Card,0
9/1/2022 0:20,10,8001504B0,10,8001504B0,2525.37,US Dollar,2525.37,US Dollar,Reinvestment,0
9/1/2022 0:18,12,800150F20,12,800150F20,374631.74,US Dollar,374631.74,US Dollar,Reinvestment,0
9/1/2022 0:04,1,8.00E+06,1,8.00E+06,17.54,US Dollar,17.54,US Dollar,Reinvestment,0
9/1/2022 0:13,10,8001523C0,10,8001523C0,68408.35,US Dollar,68408.35,US Dollar,Reinvestment,0
9/1/2022 0:11,10,8001523C0,10,8001523C0,3.64,US Dollar,3.64,US Dollar,Reinvestment,0
9/1/2022 0:23,1,8001111F0,1,8001111F0,3666.32,US Dollar,3666.32,US Dollar,Reinvestment,0
9/1/2022 0:12,12,800145390,12,800110F70,367.52,US Dollar,367.52,US Dollar,Cheque,0
9/1/2022 0:01,12,800145390,12,800110F70,97.56,US Dollar,97.56,US Dollar,Credit Card,0
9/1/2022 0:08,12,800145390,12,800110F70,9.38,US Dollar,9.38,US Dollar,ACH,0
9/1/2022 0:13,12,800145390,12,800110F70,10.84,US Dollar,10.84,US Dollar,Wire,0
9/1/2022 0:13,1,8.00E+06,1,8.00E+06,11720047.52,US Dollar,11720047.52,US Dollar,Reinvestment,0
9/1/2022 0:19,1,8001545F0,1,8001545F0,185601.82,US Dollar,185601.82,US Dollar,Reinvestment,0
9/1/2022 0:20,12,800154500,12,800154500,6.89,US Dollar,6.89,US Dollar,Reinvestment,0
9/1/2022 0:21,1,8001545F0,1,8001545F0,10.75,US Dollar,10.75,US Dollar,Reinvestment,0
9/1/2022 0:23,1,800155BB0,1,800155BB0,22.58,US Dollar,22.58,US Dollar,Reinvestment,0
9/1/2022 0:17,10,8001551C0,10,8001551C0,1009893.58,US Dollar,1009893.58,US Dollar,Reinvestment,0
9/1/2022 0:06,1,8001580D0,1,8001580D0,121867.33,US Dollar,121867.33,US Dollar,Reinvestment,0
9/1/2022 0:09,3284,800158170,3284,800158170,1834.06,US Dollar,1834.06,US Dollar,Reinvestment,0
9/1/2022 0:19,10,800102DD0,1,8001580D0,28183.98,US Dollar,28183.98,US Dollar,Cheque,0
9/1/2022 0:28,1,8001580D0,1,8001580D0,19.24,US Dollar,19.24,US Dollar,Reinvestment,0
9/1/2022 0:09,220,800154160,220,800154160,8026.78,US Dollar,8026.78,US Dollar,Reinvestment,0
9/1/2022 0:00,3292,8001541B0,3292,8001541B0,3776.79,US Dollar,3776.79,US Dollar,Reinvestment,0
9/1/2022 0:20,3208,800156AF0,10,800156890,0.01,US Dollar,0.01,US Dollar,Cheque,0
9/1/2022 0:15,3274,800156B90,3274,800156B90,243.21,US Dollar,243.21,US Dollar,Reinvestment,0
9/1/2022 0:17,1,8001578F0,1,8001578F0,1738.67,US Dollar,1738.67,US Dollar,Reinvestment,0
9/1/2022 0:12,220,800157940,220,800157940,1842.62,US Dollar,1842.62,US Dollar,Reinvestment,0
9/1/2022 0:27,3293,800157BC0,3293,800157BC0,85.18,US Dollar,85.18,US Dollar,Reinvestment,0
9/1/2022 0:20,12,800157DF0,12,800157DF0,6732.91,US Dollar,6732.91,US Dollar,Reinvestment,0
9/1/2022 0:00,3211,8.00E+06,3211,8.00E+06,400.56,US Dollar,400.56,US Dollar,Reinvestment,0
9/1/2022 0:27,220,800154160,220,800154160,16.3,US Dollar,16.3,US Dollar,Reinvestment,0
9/1/2022 0:15,10,800156890,10,800156890,16.57,US Dollar,16.57,US Dollar,Reinvestment,0
9/1/2022 0:13,220,800156930,28771,8034DB440,5.11,US Dollar,5.11,US Dollar,Credit Card,0
9/1/2022 0:02,1,800157300,1,800157300,16.29,US Dollar,16.29,US Dollar,Reinvestment,0
9/1/2022 0:19,1,80013EDF0,1,80013EDF0,904.08,US Dollar,904.08,US Dollar,Reinvestment,0
9/1/2022 0:14,1,800108220,1,800108220,6712.98,US Dollar,6712.98,US Dollar,Reinvestment,0
9/1/2022 0:14,12,800140D90,12,800140D90,31419.78,US Dollar,31419.78,US Dollar,Reinvestment,0
9/1/2022 0:21,3278,800141010,3278,800141010,1440.76,US Dollar,1440.76,US Dollar,Reinvestment,0
9/1/2022 0:08,3246,8000E79C0,3246,8000E79C0,3162.64,US Dollar,3162.64,US Dollar,Reinvestment,0
9/1/2022 0:14,3264,800144F70,3264,800144F70,220.89,US Dollar,220.89,US Dollar,Reinvestment,0
9/1/2022 0:17,10,800145800,10,800145800,18044.81,US Dollar,18044.81,US Dollar,Reinvestment,0
9/1/2022 0:01,220,800145A20,220,800145A20,33877.87,US Dollar,33877.87,US Dollar,Reinvestment,0
9/1/2022 0:02,3241,800145C30,10,8001521D0,0.01,US Dollar,0.01,US Dollar,Cheque,0
9/1/2022 0:19,3211,800146750,3211,800146750,10918.14,US Dollar,10918.14,US Dollar,Reinvestment,0
9/1/2022 0:00,3284,800146EE0,3284,800146EE0,12971.84,US Dollar,12971.84,US Dollar,Reinvestment,0
9/1/2022 0:13,220,800147790,220,800147790,1132.34,US Dollar,1132.34,US Dollar,Reinvestment,0
9/1/2022 0:14,10,800147830,10,800147830,43539.08,US Dollar,43539.08,US Dollar,Reinvestment,0
9/1/2022 0:25,12,800147C30,12,800147C30,52709.17,US Dollar,52709.17,US Dollar,Reinvestment,0
9/1/2022 0:25,3264,800147C80,3264,800147C80,3818.77,US Dollar,3818.77,US Dollar,Reinvestment,0
9/1/2022 0:03,10,8001490D0,10,8001490D0,5348.81,US Dollar,5348.81,US Dollar,Reinvestment,0
9/1/2022 0:20,3206,800149170,3206,800149170,333.52,US Dollar,333.52,US Dollar,Reinvestment,0
9/1/2022 0:16,1,800149350,1,800149350,11074.99,US Dollar,11074.99,US Dollar,Reinvestment,0
9/1/2022 0:15,220,80014A8C0,220,80014A8C0,6145.15,US Dollar,6145.15,US Dollar,Reinvestment,0
9/1/2022 0:16,10,80014D160,10,80014D160,31130.34,US Dollar,31130.34,US Dollar,Reinvestment,0
9/1/2022 0:06,10,80014E8B0,10,80014E8B0,336.81,US Dollar,336.81,US Dollar,Reinvestment,0
9/1/2022 0:00,10,80014FFE0,10,80014FFE0,47733.33,US Dollar,47733.33,US Dollar,Reinvestment,0
9/1/2022 0:15,10,8001501C0,10,8001501C0,84159.63,US Dollar,84159.63,US Dollar,Reinvestment,0
9/1/2022 0:20,1,800150BF0,1,800150BF0,38322.5,US Dollar,38322.5,US Dollar,Reinvestment,0
9/1/2022 0:18,1,800150C90,1,800150C90,24177.63,US Dollar,24177.63,US Dollar,Reinvestment,0
9/1/2022 0:25,10,8.00E+06,10,8.00E+06,20028.72,US Dollar,20028.72,US Dollar,Reinvestment,0
9/1/2022 0:19,10,800111330,10,800111330,13283.45,US Dollar,13283.45,US Dollar,Reinvestment,0
9/1/2022 0:21,1,8.00E+06,10,80014D160,24511.74,US Dollar,24511.74,US Dollar,Cheque,0
9/1/2022 0:27,1,8.00E+06,10,80014D160,8120.74,US Dollar,8120.74,US Dollar,Credit Card,0
9/1/2022 0:24,1,8.00E+06,10,80014D160,4274.46,US Dollar,4274.46,US Dollar,Cash,0
9/1/2022 0:22,1,8.00E+06,10,80014D160,89.89,US Dollar,89.89,US Dollar,ACH,0
9/1/2022 0:11,12,80013DF00,12,80013DF00,10.49,US Dollar,10.49,US Dollar,Reinvestment,0
9/1/2022 0:02,10,80013E960,10,80013E960,20.09,US Dollar,20.09,US Dollar,Reinvestment,0
9/1/2022 0:07,220,80013EE90,220,80013EE90,15.58,US Dollar,15.58,US Dollar,Reinvestment,0
9/1/2022 0:13,12,800140D90,12,800140D90,14.78,US Dollar,14.78,US Dollar,Reinvestment,0
9/1/2022 0:04,10,800145AC0,11642,80DF8D850,2.79,US Dollar,2.79,US Dollar,Credit Card,0
9/1/2022 0:26,220,800147790,220,800147790,5.09,US Dollar,5.09,US Dollar,Reinvestment,0
9/1/2022 0:08,1,800147880,28771,8.09E+06,9.43,US Dollar,9.43,US Dollar,Credit Card,0
9/1/2022 0:28,220,800149210,227786,813188F60,30.21,US Dollar,30.21,US Dollar,Credit Card,0
9/1/2022 0:17,10,80014E900,10,80014E900,23.7,US Dollar,23.7,US Dollar,Reinvestment,0
9/1/2022 0:06,12,80014EAE0,12,80014EAE0,20.6,US Dollar,20.6,US Dollar,Reinvestment,0
9/1/2022 0:16,1,800150BF0,1,800150BF0,18.14,US Dollar,18.14,US Dollar,Reinvestment,0
9/1/2022 0:17,220,8001511C0,220,8001511C0,22.42,US Dollar,22.42,US Dollar,Reinvestment,0
9/1/2022 0:11,10,800151260,10,800151260,11.9,US Dollar,11.9,US Dollar,Reinvestment,0
9/1/2022 0:11,10,8.00E+65,10,8.00E+65,22.86,US Dollar,22.86,US Dollar,Reinvestment,0
9/1/2022 0:16,10,800110D50,10,800110D50,18.23,US Dollar,18.23,US Dollar,Reinvestment,0
9/1/2022 0:21,10,800111330,10,800111330,7.49,US Dollar,7.49,US Dollar,Reinvestment,0
9/1/2022 0:04,1,800153B10,1,800153B10,16.42,US Dollar,16.42,US Dollar,Reinvestment,0
9/1/2022 0:17,10,80013A9C0,10,80013A9C0,8697384.59,US Dollar,8697384.59,US Dollar,Reinvestment,0
9/1/2022 0:02,12,80013AA10,12,80013AA10,4196.9,US Dollar,4196.9,US Dollar,Reinvestment,0
9/1/2022 0:04,10,80010DA60,10,80010DA60,16027.79,US Dollar,16027.79,US Dollar,Reinvestment,0
9/1/2022 0:14,10,80010DA60,10,80010DA60,23.2,US Dollar,23.2,US Dollar,Reinvestment,0
9/1/2022 0:10,1,80015E3C0,1,80015E3C0,72846.24,US Dollar,72846.24,US Dollar,Reinvestment,0
9/1/2022 0:22,1,80015E3C0,1,80015E3C0,13.67,US Dollar,13.67,US Dollar,Reinvestment,0
9/1/2022 0:06,12,80015E8B0,12,80015E8B0,607809.45,US Dollar,607809.45,US Dollar,Reinvestment,0
9/1/2022 0:28,10,80015F8E0,10,80015F8E0,4421.23,US Dollar,4421.23,US Dollar,Reinvestment,0
9/1/2022 0:26,12,80015E8B0,12,80015E8B0,19.53,US Dollar,19.53,US Dollar,Reinvestment,0
9/1/2022 0:14,220,8.00E+05,220,8.00E+05,4313.88,US Dollar,4313.88,US Dollar,Reinvestment,0
9/1/2022 0:10,1,800160AA0,1,800160AA0,12.75,US Dollar,12.75,US Dollar,Reinvestment,0
9/1/2022 0:14,1292,800162950,1292,800162950,196200.95,US Dollar,196200.95,US Dollar,Reinvestment,0
9/1/2022 0:27,1,800163D50,1,800163D50,557531.76,US Dollar,557531.76,US Dollar,Reinvestment,0
9/1/2022 0:08,220,800163FD0,220,800163FD0,3473.33,US Dollar,3473.33,US Dollar,Reinvestment,0
9/1/2022 0:29,1,800163DF0,1,800163DF0,12.23,US Dollar,12.23,US Dollar,Reinvestment,0
9/1/2022 0:24,10,800164070,10,800164070,5.72,US Dollar,5.72,US Dollar,Reinvestment,0
9/1/2022 0:18,10,800164250,10,800164250,7.13,US Dollar,7.13,US Dollar,Reinvestment,0
9/1/2022 0:00,10,80016CCE0,10,80016CCE0,9.63,US Dollar,9.63,US Dollar,Reinvestment,0
9/1/2022 0:15,10,80016D280,10,80016D280,104408.8,US Dollar,104408.8,US Dollar,Reinvestment,0
9/1/2022 0:11,10,80016DA30,10,80016DA30,20.93,US Dollar,20.93,US Dollar,Reinvestment,0
9/1/2022 0:26,10,80016DF20,10,80016DF20,9353.73,US Dollar,9353.73,US Dollar,Reinvestment,0
9/1/2022 0:25,1292,800170160,1292,800170160,15119.78,US Dollar,15119.78,US Dollar,Reinvestment,0
9/1/2022 0:07,1,80016FE30,1,80016FE30,20.56,US Dollar,20.56,US Dollar,Reinvestment,0
9/1/2022 0:26,1292,800170250,1292,800170250,11.12,US Dollar,11.12,US Dollar,Reinvestment,0
9/1/2022 0:21,1292,8001702F0,1292,8001702F0,4.96,US Dollar,4.96,US Dollar,Reinvestment,0
9/1/2022 0:12,220,8.00E+05,220,8.00E+05,718536.03,US Dollar,718536.03,US Dollar,Reinvestment,0
9/1/2022 0:21,10,800171EA0,10,800171EA0,14.24,US Dollar,14.24,US Dollar,Reinvestment,0
9/1/2022 0:04,12,800172410,12,800172410,108030.48,US Dollar,108030.48,US Dollar,Reinvestment,0
9/1/2022 0:02,10,800173690,10,800173690,4469344.13,US Dollar,4469344.13,US Dollar,Reinvestment,0
9/1/2022 0:00,1,8.00E+06,10,800173690,4743.61,US Dollar,4743.61,US Dollar,Cheque,0
9/1/2022 0:19,10,800173690,10,800173690,8.22,US Dollar,8.22,US Dollar,Reinvestment,0
9/1/2022 0:01,10,800174D50,10,800174D50,2448390.29,US Dollar,2448390.29,US Dollar,Reinvestment,0
9/1/2022 0:23,12,8.00E+45,12,8.00E+45,16.49,US Dollar,16.49,US Dollar,Reinvestment,0
9/1/2022 0:10,10,8001758B0,10,8001758B0,13695.44,US Dollar,13695.44,US Dollar,Reinvestment,0
9/1/2022 0:29,10,8001758B0,10,8001758B0,11.9,US Dollar,11.9,US Dollar,Reinvestment,0
9/1/2022 0:25,1,8001740A0,1,8001740A0,312.45,US Dollar,312.45,US Dollar,Reinvestment,0
9/1/2022 0:16,3211,800174530,3211,800174530,3735.59,US Dollar,3735.59,US Dollar,Reinvestment,0
9/1/2022 0:16,220,80014BF30,10,800182360,13271.04,US Dollar,13271.04,US Dollar,Credit Card,0
9/1/2022 0:02,220,80014BF30,10,800182360,15958.59,US Dollar,15958.59,US Dollar,ACH,0
9/1/2022 0:15,10,800187110,27637,80EC70230,110.71,US Dollar,110.71,US Dollar,Credit Card,0
9/1/2022 0:21,10,8001882D0,10,8001882D0,241699.13,US Dollar,241699.13,US Dollar,Reinvestment,0
9/1/2022 0:20,10,8.00E+06,1292,800188040,7268.66,US Dollar,7268.66,US Dollar,Cheque,0
9/1/2022 0:05,10,8.00E+06,1292,800188040,6014.68,US Dollar,6014.68,US Dollar,ACH,0
9/1/2022 0:26,10,8.00E+06,1292,800188040,4933.17,US Dollar,4933.17,US Dollar,Wire,0
9/1/2022 0:26,1292,800188040,1292,800188040,6.91,US Dollar,6.91,US Dollar,Reinvestment,0
9/1/2022 0:17,10,800189BC0,10,800189BC0,23.6,US Dollar,23.6,US Dollar,Reinvestment,0
9/1/2022 0:18,10,800128000,12,80018B2C0,111.96,US Dollar,111.96,US Dollar,Cheque,0
9/1/2022 0:15,10,800128000,12,80018B2C0,644.22,US Dollar,644.22,US Dollar,Credit Card,0
9/1/2022 0:26,12,80018B2C0,12,80018B2C0,9.06,US Dollar,9.06,US Dollar,Reinvestment,0
9/1/2022 0:07,1,80018C960,1,80018C960,15.69,US Dollar,15.69,US Dollar,Reinvestment,0
9/1/2022 0:04,220,8001325C0,10,80018DBD0,379371.14,US Dollar,379371.14,US Dollar,Cheque,0
9/1/2022 0:03,220,8001325C0,10,80018DBD0,1102.6,US Dollar,1102.6,US Dollar,Credit Card,0
9/1/2022 0:01,1292,80018F9C0,1292,80018F9C0,10.69,US Dollar,10.69,US Dollar,Reinvestment,0
9/1/2022 0:26,1,80018F640,1,80018F640,406351.09,US Dollar,406351.09,US Dollar,Reinvestment,0
9/1/2022 0:25,1,80018F640,1,80018F640,6.59,US Dollar,6.59,US Dollar,Reinvestment,0
9/1/2022 0:05,1292,80018F430,1292,80018F430,15481.24,US Dollar,15481.24,US Dollar,Reinvestment,0
9/1/2022 0:19,220,8001908C0,220,8001908C0,18.12,US Dollar,18.12,US Dollar,Reinvestment,0
9/1/2022 0:14,70,100428660,220,800190EB0,22605.52,US Dollar,22605.52,US Dollar,Cheque,0
9/1/2022 0:06,70,100428660,220,800190EB0,4443.78,US Dollar,4443.78,US Dollar,Credit Card,0
9/1/2022 0:22,70,100428660,220,800190EB0,13809.74,US Dollar,13809.74,US Dollar,Cash,0
9/1/2022 0:15,10,800191D70,10,800191D70,27926.59,US Dollar,27926.59,US Dollar,Reinvestment,0
9/1/2022 0:17,10,800191D70,10,800191D70,18.77,US Dollar,18.77,US Dollar,Reinvestment,0
9/1/2022 0:14,1,800192740,1,800192740,1611.73,US Dollar,1611.73,US Dollar,Reinvestment,0
9/1/2022 0:07,3278,800193930,3278,800193930,3640.25,US Dollar,3640.25,US Dollar,Reinvestment,0
9/1/2022 0:01,1292,800193840,1292,800193840,17.87,US Dollar,17.87,US Dollar,Reinvestment,0
9/1/2022 0:23,12,80018EE40,10,800194520,10238.85,US Dollar,10238.85,US Dollar,Cheque,0
9/1/2022 0:06,12,80018EE40,10,800194520,14531.35,US Dollar,14531.35,US Dollar,Credit Card,0
9/1/2022 0:17,12,80018EE40,10,800194520,12135.55,US Dollar,12135.55,US Dollar,ACH,0
9/1/2022 0:18,12,80018EE40,10,800194520,5565.2,US Dollar,5565.2,US Dollar,Wire,0
9/1/2022 0:08,1292,8.00E+05,1292,8.00E+05,339207.48,US Dollar,339207.48,US Dollar,Reinvestment,0
9/1/2022 0:07,220,800195970,220,800195970,35416.98,US Dollar,35416.98,US Dollar,Reinvestment,0
9/1/2022 0:04,220,800141340,220,800141340,18.29,US Dollar,18.29,US Dollar,Reinvestment,0
9/1/2022 0:20,1,800196730,1,800196730,6.84,US Dollar,6.84,US Dollar,Reinvestment,0
9/1/2022 0:08,1,80018A900,1,80018A900,13925059.09,US Dollar,13925059.09,US Dollar,Reinvestment,0
9/1/2022 0:20,3290,80018A9A0,3290,80018A9A0,31988.33,US Dollar,31988.33,US Dollar,Reinvestment,0
9/1/2022 0:28,1,80018A9F0,1,80018A9F0,9505.79,US Dollar,9505.79,US Dollar,Reinvestment,0
9/1/2022 0:19,1,80018B670,1,80018B670,5853.57,US Dollar,5853.57,US Dollar,Reinvestment,0
